datasetid,splitid,modelname,slicename,slicevalue,nrows,mae,rmse,mape
A1,roll_04,persistence,flag_temp_imputed,0,157,377.78169187163047,550.0382066804143,46.61063589200945
A1,roll_04,persistence,flag_temp_imputed,1,10,212.39140792494126,439.0821080048149,11.028713859380826
A1,roll_04,persistence,gaplendemandbin,0,159,377.67313250856006,548.3384414191545,46.29889435904378
A1,roll_04,persistence,gaplendemandbin,3,8,173.20145427929262,449.95793287371225,8.329096318916275
A1,roll_04,persistence,gaplenpoolbin,0,159,377.67313250856006,548.3384414191545,46.29889435904378
A1,roll_04,persistence,gaplenpoolbin,3,8,173.20145427929262,449.95793287371225,8.329096318916275
A1,roll_04,persistence,gaplenpvbin,0,125,421.9528650340532,593.3569766709453,53.534928978582144
A1,roll_04,persistence,gaplenpvbin,1,7,315.83606134483,371.8949284842907,24.775034744188304
A1,roll_04,persistence,gaplenpvbin,2,19,213.45691570040975,320.3560631073373,20.941640646011848
A1,roll_04,persistence,gaplenpvbin,3,16,151.5623591323215,395.276309768554,10.310902239561202
A1,roll_04,persistence,gaplentempbin,0,157,377.78169187163047,550.0382066804143,46.61063589200945
A1,roll_04,persistence,gaplentempbin,3,10,212.39140792494126,439.0821080048149,11.028713859380826
A1,roll_04,persistence,imputed_any,0,123,422.81142832716733,596.0631608076646,54.05050206731943
A1,roll_04,persistence,imputed_any,1,44,214.3144095194048,360.7504999974152,17.72602771270456
A1,roll_04,persistence,imputed_count,0,123,422.81142832716733,596.0631608076646,54.05050206731943
A1,roll_04,persistence,imputed_count,1,36,223.4506217949853,337.74182661716094,19.814234689101955
A1,roll_04,persistence,imputed_count,4,8,173.20145427929262,449.95793287371225,8.329096318916275
A1,roll_04,persistence,is_daylight,0,98,309.8077122337435,470.04071948194803,30.51529459475107
A1,roll_04,persistence,is_daylight,1,69,450.35483919113824,634.458324911539,64.31388555585052
A1,roll_04,persistence,overall,ALL,167,367.8780820544635,544.0314664782638,44.47998187807959
A1,roll_04,persistence,pool_on,0,167,367.8780820544635,544.0314664782638,44.47998187807959
A1,roll_04,persistence,pool_switch,0,167,367.8780820544635,544.0314664782638,44.47998187807959
A1,roll_04,persistence,pv_regime,high,7,277.8180161744495,315.3416695713391,49.614252306428966
A1,roll_04,persistence,pv_regime,low,48,415.1282639255275,566.2857644435921,64.32581264255514
A1,roll_04,persistence,pv_regime,med,9,745.583080296643,1026.1987293464347,96.8353276095116
A1,roll_04,persistence,pv_regime,night,103,318.9758174638752,481.3066076963289,30.30776943850521
A1,roll_04,persistence,temp_bin,1,42,342.15841666051153,466.7236854924262,34.82873932202222
A1,roll_04,persistence,temp_bin,2,98,389.05795646647596,590.9334744362674,49.1389437783847
A1,roll_04,persistence,temp_bin,3,26,342.2656262961339,482.57405189454295,44.02966977382245
A1,roll_04,persistence,temp_bin,4,1,38.40018593978721,38.40018593978721,4.962017713272676
A1,roll_04,rf,flag_demand_imputed,0,159,301.2730042568474,469.3849664570631,41.1394765325889
A1,roll_04,rf,flag_demand_imputed,1,8,249.76937340680826,264.5854534720173,23.5548954433626
A1,roll_04,rf,flag_pool_imputed,0,159,301.2730042568474,469.3849664570631,41.1394765325889
A1,roll_04,rf,flag_pool_imputed,1,8,249.76937340680826,264.5854534720173,23.5548954433626
A1,roll_04,rf,flag_pv_imputed,0,125,343.05010287726094,516.2589017272055,47.09356335196286
A1,roll_04,rf,flag_pv_imputed,1,42,167.1261858198947,232.78204740482272,20.069536029361405
A1,roll_04,rf,flag_temp_imputed,0,157,301.2899791776532,471.04086727588066,41.43946188643798
A1,roll_04,rf,flag_temp_imputed,1,10,259.803593320166,274.99084374022374,22.362041605777158
A1,roll_04,rf,gaplendemandbin,0,159,301.2730042568474,469.3849664570631,41.1394765325889
A1,roll_04,rf,gaplendemandbin,3,8,249.76937340680826,264.5854534720173,23.5548954433626
A1,roll_04,rf,gaplenpoolbin,0,159,301.2730042568474,469.3849664570631,41.1394765325889
A1,roll_04,rf,gaplenpoolbin,3,8,249.76937340680826,264.5854534720173,23.5548954433626
A1,roll_04,rf,gaplenpvbin,0,125,343.05010287726094,516.2589017272055,47.09356335196286
A1,roll_04,rf,gaplenpvbin,1,7,203.1487673062902,278.88827771065587,16.43223062612556
A1,roll_04,rf,gaplenpvbin,2,19,97.56016251072855,129.08023354479894,11.876330667471805
A1,roll_04,rf,gaplenpvbin,3,16,233.97595909923137,297.36878405532497,31.390288510520985
A1,roll_04,rf,gaplentempbin,0,157,301.2899791776532,471.04086727588066,41.43946188643798
A1,roll_04,rf,gaplentempbin,3,10,259.803593320166,274.99084374022374,22.362041605777158
A1,roll_04,rf,imputed_any,0,123,343.7510724691905,518.9048094611476,47.57328590637794
A1,roll_04,rf,imputed_any,1,44,173.1631988723357,237.0284874921954,19.95685831236477
A1,roll_04,rf,imputed_count,0,123,343.7510724691905,518.9048094611476,47.57328590637794
A1,roll_04,rf,imputed_count,1,36,156.13960453134177,230.45766502843622,19.15729450547636
A1,roll_04,rf,imputed_count,4,8,249.76937340680826,264.5854534720173,23.5548954433626
A1,roll_04,rf,is_daylight,0,98,199.01472565511938,296.5531423968063,22.912941791580394
A1,roll_04,rf,is_daylight,1,69,440.53796449118124,625.2279796898732,64.987646908024
A1,roll_04,rf,overall,ALL,167,298.80576445564793,461.650780012064,40.29710139059003
A1,roll_04,rf,pool_on,0,167,298.80576445564793,461.650780012064,40.29710139059003
A1,roll_04,rf,pool_switch,0,167,298.80576445564793,461.650780012064,40.29710139059003
A1,roll_04,rf,pv_regime,high,7,616.9493285159181,629.4116426670279,92.51919587115303
A1,roll_04,rf,pv_regime,low,48,375.0118104835121,542.6936270014987,63.99697898241193
A1,roll_04,rf,pv_regime,med,9,544.9963310478042,804.4868150680478,69.11879405998909
A1,roll_04,rf,pv_regime,night,103,220.1590629305142,353.3005349372444,23.185023528493105
A1,roll_04,rf,temp_bin,1,42,183.89203769902502,255.90408731838028,20.734826961836475
A1,roll_04,rf,temp_bin,2,98,336.69819622022743,538.5491276480084,46.633635246684186
A1,roll_04,rf,temp_bin,3,26,337.40155749525155,404.3385202077727,47.534831106559935
A1,roll_04,rf,temp_bin,4,1,408.2333562753246,408.2333562753246,52.751336885795844
A2,roll_01,mlr,flag_demand_imputed,0,167,468.3677415892283,602.0172074278133,50.670977669652906
A2,roll_01,mlr,flag_pool_imputed,0,167,468.3677415892283,602.0172074278133,50.670977669652906
A2,roll_01,mlr,flag_pv_imputed,0,156,474.68161058647894,612.6890633316026,47.57869554762706
A2,roll_01,mlr,flag_pv_imputed,1,11,378.8255994464002,422.5912847768816,94.5251604911102
A2,roll_01,mlr,flag_temp_imputed,0,167,468.3677415892283,602.0172074278133,50.670977669652906
A2,roll_01,mlr,gaplendemandbin,0,167,468.3677415892283,602.0172074278133,50.670977669652906
A2,roll_01,mlr,gaplenpoolbin,0,167,468.3677415892283,602.0172074278133,50.670977669652906
A2,roll_01,mlr,gaplenpvbin,0,156,474.68161058647894,612.6890633316026,47.57869554762706
A2,roll_01,mlr,gaplenpvbin,2,11,378.8255994464002,422.5912847768816,94.5251604911102
A2,roll_01,mlr,gaplentempbin,0,167,468.3677415892283,602.0172074278133,50.670977669652906
A2,roll_01,mlr,imputed_any,0,156,474.68161058647894,612.6890633316026,47.57869554762706
A2,roll_01,mlr,imputed_any,1,11,378.8255994464002,422.5912847768816,94.5251604911102
A2,roll_01,mlr,imputed_count,0,156,474.68161058647894,612.6890633316026,47.57869554762706
A2,roll_01,mlr,imputed_count,1,11,378.8255994464002,422.5912847768816,94.5251604911102
A2,roll_01,mlr,is_daylight,0,104,438.9233663755325,550.8516755052801,48.66365224428325
A2,roll_01,mlr,is_daylight,1,63,516.9743292435832,678.0857837548635,53.9846577369298
A2,roll_01,mlr,overall,ALL,167,468.3677415892283,602.0172074278133,50.670977669652906
A2,roll_01,mlr,pool_on,0,167,468.3677415892283,602.0172074278133,50.670977669652906
A2,roll_01,mlr,pool_switch,0,167,468.3677415892283,602.0172074278133,50.670977669652906
A2,roll_01,mlr,pv_regime,high,2,912.9047279441957,992.6062683871625,195.64685487080723
A2,roll_01,mlr,pv_regime,low,41,527.1473055231678,674.9625032819628,56.45525933853902
A2,roll_01,mlr,pv_regime,med,4,899.929318097758,1084.4596434480857,103.07681250563725
A2,roll_01,mlr,pv_regime,night,120,426.4903882555984,541.3842829350176,44.531555651564766
A2,roll_01,mlr,temp_bin,0,5,670.2935954707145,866.153933081343,16.030652800890014
A2,roll_01,mlr,temp_bin,1,33,476.7581384059394,600.1876976082051,65.00661922171206
A2,roll_01,mlr,temp_bin,2,121,460.5024244325,592.5386311422864,48.93251504456105
A2,roll_01,mlr,temp_bin,3,8,426.516618039881,548.0687900233609,39.480906514899914
A2,roll_01,persistence,flag_demand_imputed,0,167,464.1098865162338,662.8558903706465,42.03532246680279
A2,roll_01,persistence,flag_pool_imputed,0,167,464.1098865162338,662.8558903706465,42.03532246680279
A2,roll_01,persistence,flag_pv_imputed,0,156,490.78932888429944,683.6269954286873,44.151200425750204
A2,roll_01,persistence,flag_pv_imputed,1,11,85.74688566003117,206.74072443569256,12.028325958094042
A2,roll_01,persistence,flag_temp_imputed,0,167,464.1098865162338,662.8558903706465,42.03532246680279
A2,roll_01,persistence,gaplendemandbin,0,167,464.1098865162338,662.8558903706465,42.03532246680279
A2,roll_01,persistence,gaplenpoolbin,0,167,464.1098865162338,662.8558903706465,42.03532246680279
A2,roll_01,persistence,gaplenpvbin,0,156,490.78932888429944,683.6269954286873,44.151200425750204
A2,roll_01,persistence,gaplenpvbin,2,11,85.74688566003117,206.74072443569256,12.028325958094042
A2,roll_01,persistence,gaplentempbin,0,167,464.1098865162338,662.8558903706465,42.03532246680279
A2,roll_01,persistence,imputed_any,0,156,490.78932888429944,683.6269954286873,44.151200425750204
A2,roll_01,persistence,imputed_any,1,11,85.74688566003117,206.74072443569256,12.028325958094042
A2,roll_01,persistence,imputed_count,0,156,490.78932888429944,683.6269954286873,44.151200425750204
A2,roll_01,persistence,imputed_count,1,11,85.74688566003117,206.74072443569256,12.028325958094042
A2,roll_01,persistence,is_daylight,0,104,388.88039874500294,571.1368947815705,32.12345402138584
A2,roll_01,persistence,is_daylight,1,63,588.2982472814404,791.3379254815911,58.39777196399901
A2,roll_01,persistence,overall,ALL,167,464.1098865162338,662.8558903706465,42.03532246680279
A2,roll_01,persistence,pool_on,0,167,464.1098865162338,662.8558903706465,42.03532246680279
A2,roll_01,persistence,pool_switch,0,167,464.1098865162338,662.8558903706465,42.03532246680279
A2,roll_01,persistence,pv_regime,high,2,584.256472315625,750.1262088915489,133.92502136723658
A2,roll_01,persistence,pv_regime,low,41,611.6269766379464,790.4070281572045,63.376476480707545
A2,roll_01,persistence,pv_regime,med,4,1066.3141442061528,1248.0122501033397,122.71549943859613
A2,roll_01,persistence,pv_regime,night,120,391.6322957049949,580.2738111077889,30.522927297984992
A2,roll_01,persistence,temp_bin,0,5,317.9009645842276,566.6933869498566,7.526664906023788
A2,roll_01,persistence,temp_bin,1,33,433.3270954339562,663.2403262094545,40.450753984438656
A2,roll_01,persistence,temp_bin,2,121,474.71868675393347,666.3183286437833,43.40418482435078
A2,roll_01,persistence,temp_bin,3,8,522.011372342927,664.5034371479896,49.43553527412829
A2,roll_01,rf,flag_demand_imputed,0,167,408.9487260367957,551.6167240285712,41.2207809348949
A2,roll_01,rf,flag_pool_imputed,0,167,408.9487260367957,551.6167240285712,41.2207809348949
A2,roll_01,rf,flag_pv_imputed,0,156,427.5532020977202,569.0716041823893,41.778893622276755
A2,roll_01,rf,flag_pv_imputed,1,11,145.103429172776,163.90134531317904,33.30572827747957
A2,roll_01,rf,flag_temp_imputed,0,167,408.9487260367957,551.6167240285712,41.2207809348949
A2,roll_01,rf,gaplendemandbin,0,167,408.9487260367957,551.6167240285712,41.2207809348949
A2,roll_01,rf,gaplenpoolbin,0,167,408.9487260367957,551.6167240285712,41.2207809348949
A2,roll_01,rf,gaplenpvbin,0,156,427.5532020977202,569.0716041823893,41.778893622276755
A2,roll_01,rf,gaplenpvbin,2,11,145.103429172776,163.90134531317904,33.30572827747957
A2,roll_01,rf,gaplentempbin,0,167,408.9487260367957,551.6167240285712,41.2207809348949
A2,roll_01,rf,imputed_any,0,156,427.5532020977202,569.0716041823893,41.778893622276755
A2,roll_01,rf,imputed_any,1,11,145.103429172776,163.90134531317904,33.30572827747957
A2,roll_01,rf,imputed_count,0,156,427.5532020977202,569.0716041823893,41.778893622276755
A2,roll_01,rf,imputed_count,1,11,145.103429172776,163.90134531317904,33.30572827747957
A2,roll_01,rf,is_daylight,0,104,362.7853921934062,498.546764149163,34.624421105989505
A2,roll_01,rf,is_daylight,1,63,485.1548644449308,629.5103362811603,52.11000985880221
A2,roll_01,rf,overall,ALL,167,408.9487260367957,551.6167240285712,41.2207809348949
A2,roll_01,rf,pool_on,0,167,408.9487260367957,551.6167240285712,41.2207809348949
A2,roll_01,rf,pool_switch,0,167,408.9487260367957,551.6167240285712,41.2207809348949
A2,roll_01,rf,pv_regime,high,2,999.7462629755141,1064.9772563065615,211.90189411989064
A2,roll_01,rf,pv_regime,low,41,507.25018041743465,630.2334994523071,54.573112130099666
A2,roll_01,rf,pv_regime,med,4,858.2912474779989,977.4599081583524,96.8380575754852
A2,roll_01,rf,pv_regime,night,120,350.53768612639203,486.8255958232712,31.960140002097
A2,roll_01,rf,temp_bin,0,5,764.7452708773694,954.7266677201405,17.877355141417624
A2,roll_01,rf,temp_bin,1,33,318.9711238770256,434.9811952590254,41.716225661915566
A2,roll_01,rf,temp_bin,2,121,413.51241067692257,555.9878995431878,41.53132592640942
A2,roll_01,rf,temp_bin,3,8,488.7077642385705,571.1502268657268,49.06971956020077
A2,roll_02,mlr,flag_demand_imputed,0,167,457.7512126881177,627.6310057173205,81.95185852094107
A2,roll_02,mlr,flag_pool_imputed,0,167,457.7512126881177,627.6310057173205,81.95185852094107
A2,roll_02,mlr,flag_pv_imputed,0,153,473.69598040882545,647.8887108309187,83.95495049270514
A2,roll_02,mlr,flag_pv_imputed,1,14,283.4976797403829,333.9703645121022,60.06092482951972
A2,roll_02,mlr,flag_temp_imputed,0,167,457.7512126881177,627.6310057173205,81.95185852094107
A2,roll_02,mlr,gaplendemandbin,0,167,457.7512126881177,627.6310057173205,81.95185852094107
A2,roll_02,mlr,gaplenpoolbin,0,167,457.7512126881177,627.6310057173205,81.95185852094107
A2,roll_02,mlr,gaplenpvbin,0,153,473.69598040882545,647.8887108309187,83.95495049270514
A2,roll_02,mlr,gaplenpvbin,1,1,430.6815581959357,430.6815581959357,112.71897884787907
A2,roll_02,mlr,gaplenpvbin,2,6,253.04370449654132,288.86396958707235,63.11368372060626
A2,roll_02,mlr,gaplenpvbin,3,7,288.57481874145384,353.6273056460036,49.92169520596562
A2,roll_02,mlr,gaplentempbin,0,167,457.7512126881177,627.6310057173205,81.95185852094107
A2,roll_02,mlr,imputed_any,0,153,473.69598040882545,647.8887108309187,83.95495049270514
A2,roll_02,mlr,imputed_any,1,14,283.4976797403829,333.9703645121022,60.06092482951972
A2,roll_02,mlr,imputed_count,0,153,473.69598040882545,647.8887108309187,83.95495049270514
A2,roll_02,mlr,imputed_count,1,14,283.4976797403829,333.9703645121022,60.06092482951972
A2,roll_02,mlr,is_daylight,0,104,382.463189897362,490.11374609702773,50.505206058932096
A2,roll_02,mlr,is_daylight,1,63,582.0362026919051,804.7750262544789,133.86379274394017
A2,roll_02,mlr,overall,ALL,167,457.7512126881177,627.6310057173205,81.95185852094107
A2,roll_02,mlr,pool_on,0,167,457.7512126881177,627.6310057173205,81.95185852094107
A2,roll_02,mlr,pool_switch,0,167,457.7512126881177,627.6310057173205,81.95185852094107
A2,roll_02,mlr,pv_regime,high,4,722.3706221545863,849.7195639638511,494.17160736495435
A2,roll_02,mlr,pv_regime,low,31,661.4289304547509,918.217571681176,65.21895202956888
A2,roll_02,mlr,pv_regime,med,18,553.0555810471319,749.9343478977025,234.6863366082097
A2,roll_02,mlr,pv_regime,night,114,378.03221690659336,483.3781332998789,47.922213786604694
A2,roll_02,mlr,temp_bin,0,3,374.4167742495806,483.04026656526196,19.451568377728545
A2,roll_02,mlr,temp_bin,1,88,375.9921697182354,495.3213432020976,49.1212031239102
A2,roll_02,mlr,temp_bin,2,74,563.6508333214291,765.0694467719511,117.00971007573003
A2,roll_02,mlr,temp_bin,3,2,261.8647975882243,300.0434342268497,323.1106236779283
A2,roll_02,persistence,flag_demand_imputed,0,167,448.9457162149462,690.7010939146944,69.05619842777008
A2,roll_02,persistence,flag_pool_imputed,0,167,448.9457162149462,690.7010939146944,69.05619842777008
A2,roll_02,persistence,flag_pv_imputed,0,153,477.0632867452539,717.276395177727,73.72745086620608
A2,roll_02,persistence,flag_pv_imputed,1,14,141.66083827658332,261.0536133258675,18.006082493433876
A2,roll_02,persistence,flag_temp_imputed,0,167,448.9457162149462,690.7010939146944,69.05619842777008
A2,roll_02,persistence,gaplendemandbin,0,167,448.9457162149462,690.7010939146944,69.05619842777008
A2,roll_02,persistence,gaplenpoolbin,0,167,448.9457162149462,690.7010939146944,69.05619842777008
A2,roll_02,persistence,gaplenpvbin,0,153,477.0632867452539,717.276395177727,73.72745086620608
A2,roll_02,persistence,gaplenpvbin,1,1,8.321551064972141,8.321551064972141,2.1779356943057335
A2,roll_02,persistence,gaplenpvbin,2,6,81.44084078202316,117.152902025998,16.959314944593316
A2,roll_02,persistence,gaplenpvbin,3,7,212.3264485878651,352.87953903686173,21.164475649458367
A2,roll_02,persistence,gaplentempbin,0,167,448.9457162149462,690.7010939146944,69.05619842777008
A2,roll_02,persistence,imputed_any,0,153,477.0632867452539,717.276395177727,73.72745086620608
A2,roll_02,persistence,imputed_any,1,14,141.66083827658332,261.0536133258675,18.006082493433876
A2,roll_02,persistence,imputed_count,0,153,477.0632867452539,717.276395177727,73.72745086620608
A2,roll_02,persistence,imputed_count,1,14,141.66083827658332,261.0536133258675,18.006082493433876
A2,roll_02,persistence,is_daylight,0,104,342.2493530620492,533.0649839138016,32.3461969426976
A2,roll_02,persistence,is_daylight,1,63,625.079395070522,891.9204834453851,129.65683579995323
A2,roll_02,persistence,overall,ALL,167,448.9457162149462,690.7010939146944,69.05619842777008
A2,roll_02,persistence,pool_on,0,167,448.9457162149462,690.7010939146944,69.05619842777008
A2,roll_02,persistence,pool_switch,0,167,448.9457162149462,690.7010939146944,69.05619842777008
A2,roll_02,persistence,pv_regime,high,4,843.5037588234306,873.7891258005028,440.0433006712523
A2,roll_02,persistence,pv_regime,low,31,711.9626111037645,1008.329260275867,66.29987603745661
A2,roll_02,persistence,pv_regime,med,18,567.3528489785648,844.534121201102,228.40271758627907
A2,roll_02,persistence,pv_regime,night,114,344.88357321729313,531.9566642369306,31.628656675775595
A2,roll_02,persistence,temp_bin,0,3,382.3570183568704,545.265013648467,19.868913894800745
A2,roll_02,persistence,temp_bin,1,88,326.483094968501,531.0215087760715,31.620954497520863
