mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_max_depth,param_max_features,param_min_samples_leaf,param_min_samples_split,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,split5_test_score,mean_test_score,std_test_score,rank_test_score
27.206129511197407,6.368370185710943,6.301120360692342,0.5944558962559444,10,0.3,8,20,"{'max_depth': 10, 'max_features': 0.3, 'min_samples_leaf': 8, 'min_samples_split': 20}",-576.8039986585861,-563.6497686474049,-385.04582458773734,-420.3937752033528,-251.4861229739278,-292.46255555980963,-414.9736742718031,123.12313771733704,81
24.89485724767049,6.709565424833469,5.989468852678935,0.24821660588588842,10,0.3,16,5,"{'max_depth': 10, 'max_features': 0.3, 'min_samples_leaf': 16, 'min_samples_split': 5}",-583.8660890892127,-570.6533183064882,-387.56004592559265,-432.34063480332367,-249.7085307593174,-293.58073446355814,-419.6182255579154,126.31528018047042,91
25.683310985565186,7.454209379524698,6.3514978885650635,0.6259938239508758,10,0.3,16,10,"{'max_depth': 10, 'max_features': 0.3, 'min_samples_leaf': 16, 'min_samples_split': 10}",-583.8660890892127,-570.6533183064882,-387.5600459255927,-432.34063480332367,-249.70853075931743,-293.5807344635581,-419.6182255579154,126.31528018047042,91
26.83811632792155,7.941069858211659,7.331487774848938,1.2448734637406083,10,0.3,16,20,"{'max_depth': 10, 'max_features': 0.3, 'min_samples_leaf': 16, 'min_samples_split': 20}",-583.8660890892126,-570.6533183064882,-387.5600459255927,-432.34063480332367,-249.70853075931743,-293.5807344635581,-419.6182255579154,126.31528018047041,91
41.614621003468834,16.203314116400257,8.508745392163595,0.7547736400875771,10,0.5,4,5,"{'max_depth': 10, 'max_features': 0.5, 'min_samples_leaf': 4, 'min_samples_split': 5}",-539.6687687494475,-539.4851513444469,-392.51609663209973,-397.1814126535203,-251.68421508796143,-283.42366237900575,-400.65988447441356,111.5141452282328,11
46.51878468195597,14.673215263270373,9.185878992080688,0.6564265628291599,10,0.5,4,10,"{'max_depth': 10, 'max_features': 0.5, 'min_samples_leaf': 4, 'min_samples_split': 10}",-541.1082113671907,-539.1112830740174,-392.2169285254911,-397.27086700091206,-251.3912939837898,-281.9518957517862,-400.5084132838645,112.06385997743837,10
48.56274934609731,13.943120815508772,8.888556003570557,0.5622652942315218,10,0.5,4,20,"{'max_depth': 10, 'max_features': 0.5, 'min_samples_leaf': 4, 'min_samples_split': 20}",-543.0740215315433,-541.0271428413537,-394.5289849132114,-400.1184251218264,-251.5701123773202,-274.5862481211597,-400.81748915106914,114.12333069588166,17
47.10825705528259,13.785824606931161,8.43592401345571,0.4111266651718099,10,0.5,8,5,"{'max_depth': 10, 'max_features': 0.5, 'min_samples_leaf': 8, 'min_samples_split': 5}",-543.4275180047669,-540.1484341180195,-395.1316133238998,-399.14556519651876,-250.15987631970322,-268.099423934161,-399.35207181617824,115.53121765698977,3
46.45326443513235,13.760054766260676,8.884227077166239,0.6983841345696247,10,0.5,8,10,"{'max_depth': 10, 'max_features': 0.5, 'min_samples_leaf': 8, 'min_samples_split': 10}",-543.4275180047669,-540.1484341180194,-395.1316133238998,-399.14556519651876,-250.15987631970322,-268.099423934161,-399.35207181617807,115.53121765698975,2
45.68475993474325,12.809985380717052,8.486929694811503,0.4731368247372861,10,0.5,8,20,"{'max_depth': 10, 'max_features': 0.5, 'min_samples_leaf': 8, 'min_samples_split': 20}",-543.7320848585329,-542.4226346353965,-396.00087720860836,-399.8668258764002,-250.06536220244175,-264.7572081895481,-399.4741654951547,116.71081007439376,4
42.931650479634605,12.91156175886986,8.815327445665995,0.7366656221068459,10,0.5,16,5,"{'max_depth': 10, 'max_features': 0.5, 'min_samples_leaf': 16, 'min_samples_split': 5}",-555.0365491068205,-547.6143166523519,-395.8208396201291,-403.2351918509008,-248.32875620473018,-261.5361094034215,-401.9286271397257,121.11175793811691,28
43.72949632008871,13.895142118996946,9.090323289235434,0.70021991905416,10,0.5,16,10,"{'max_depth': 10, 'max_features': 0.5, 'min_samples_leaf': 16, 'min_samples_split': 10}",-555.0365491068205,-547.6143166523519,-395.8208396201291,-403.23519185090083,-248.32875620473015,-261.5361094034215,-401.92862713972573,121.11175793811691,30
44.36963208516439,13.104001744883012,9.6833682457606,1.0019683835960462,10,0.5,16,20,"{'max_depth': 10, 'max_features': 0.5, 'min_samples_leaf': 16, 'min_samples_split': 20}",-555.0365491068205,-547.6143166523519,-395.82083962012916,-403.2351918509008,-248.32875620473015,-261.5361094034215,-401.9286271397257,121.11175793811691,28
59.87247125307719,21.093751796921737,10.086762189865112,1.1132171480050188,10,0.7,4,5,"{'max_depth': 10, 'max_features': 0.7, 'min_samples_leaf': 4, 'min_samples_split': 5}",-526.5100752316301,-539.9851002887048,-404.14564794366987,-395.02595854832117,-251.33324266797047,-294.52394730709364,-401.9206619978984,107.11942221606657,26
63.01520319779714,21.1330709063478,10.713519414265951,1.3230486661205414,10,0.7,4,10,"{'max_depth': 10, 'max_features': 0.7, 'min_samples_leaf': 4, 'min_samples_split': 10}",-525.7346933272242,-539.5567361391222,-406.07449386960224,-395.0219586679483,-252.27643726887678,-295.6420714165639,-402.38439844822295,106.47823892515432,37
65.26017061869304,20.05094737125288,10.205681284268698,0.7195462987391665,10,0.7,4,20,"{'max_depth': 10, 'max_features': 0.7, 'min_samples_leaf': 4, 'min_samples_split': 20}",-529.4485849963652,-538.0809868339956,-409.0089458845201,-398.7629726050527,-252.01112676995314,-283.09251468252324,-401.734188628735,109.12989865850392,25
64.10542345046997,19.703505629987937,10.070948759714762,0.5677469847781799,10,0.7,8,5,"{'max_depth': 10, 'max_features': 0.7, 'min_samples_leaf': 8, 'min_samples_split': 5}",-531.0536240985475,-540.8507765420987,-412.7031853808647,-393.7892767795671,-250.4402374198915,-270.2041432141847,-399.84020723919235,112.86339195611727,5
62.37665649255117,20.8488010173199,10.691042105356852,0.6602065610196369,10,0.7,8,10,"{'max_depth': 10, 'max_features': 0.7, 'min_samples_leaf': 8, 'min_samples_split': 10}",-531.0536240985475,-540.8507765420987,-412.7031853808647,-393.7892767795671,-250.44023741989153,-270.2041432141847,-399.84020723919235,112.86339195611725,5
60.91510760784149,18.994882146641977,10.686670502026876,1.0845208419351353,10,0.7,8,20,"{'max_depth': 10, 'max_features': 0.7, 'min_samples_leaf': 8, 'min_samples_split': 20}",-530.9840651793253,-540.8713107806445,-412.6177914075141,-393.96945364727367,-249.7403680105166,-262.39275818611867,-398.4292912018988,114.52513183412553,1
